出版社,年級,學期,課次,生字
南一,1,1,,一
南一,1,1,,二
南一,1,1,,三
南一,1,1,,四
南一,1,1,,五
南一,1,1,,六
南一,1,1,,七
南一,1,1,,八
南一,1,1,,九
南一,1,1,,十
南一,1,1,,日
南一,1,1,,月
南一,1,1,,山
南一,1,1,,木
南一,1,1,,水
南一,1,1,,人
南一,1,1,,手
南一,1,1,,門
南一,1,1,1,小
南一,1,1,1,上
南一,1,1,1,走
南一,1,1,1,左
南一,1,1,1,右
南一,1,1,1,向
南一,1,1,1,魚
南一,1,1,1,也
南一,1,1,1,來
南一,1,1,1,加
南一,1,1,1,船
南一,1,1,1,前
南一,1,1,1,油
南一,1,1,2,開
南一,1,1,2,出
南一,1,1,2,招
南一,1,1,2,車
南一,1,1,2,子
南一,1,1,2,地
南一,1,1,2,花
南一,1,1,2,朵
南一,1,1,2,在
南一,1,1,2,笑
南一,1,1,2,印
南一,1,1,2,張
南一,1,1,2,臉
南一,1,1,3,泡
南一,1,1,3,玩
南一,1,1,3,大
南一,1,1,3,起
南一,1,1,3,好
南一,1,1,3,多
南一,1,1,3,我
南一,1,1,3,的
南一,1,1,3,你
南一,1,1,3,抱
南一,1,1,3,吹
南一,1,1,3,家
南一,1,1,3,像
南一,1,1,4,爸
南一,1,1,4,到
南一,1,1,4,青
南一,1,1,4,叫
南一,1,1,4,下
南一,1,1,4,那
南一,1,1,4,和
南一,1,1,4,要
南一,1,1,4,他
南一,1,1,4,朋
南一,1,1,4,友
南一,1,1,4,跟
南一,1,1,4,頭
南一,1,1,4,想
南一,1,1,4,做
南一,1,1,5,外
南一,1,1,5,住
南一,1,1,5,個
南一,1,1,5,們
南一,1,1,5,這
南一,1,1,5,裡
南一,1,1,5,有
南一,1,1,5,沒
南一,1,1,5,是
南一,1,1,5,什
南一,1,1,5,麼
南一,1,1,5,星
南一,1,1,5,哪
南一,1,1,5,球
南一,1,1,5,河
南一,1,1,5,流
南一,1,1,6,金
南一,1,1,6,說
南一,1,1,6,句
南一,1,1,6,話
南一,1,1,6,兩
南一,1,1,6,都
南一,1,1,6,悄
南一,1,1,6,尾
南一,1,1,6,巴
南一,1,1,6,滿
南一,1,1,6,紅
南一,1,1,6,吐
南一,1,1,6,缸
南一,1,1,6,搖
南一,1,1,7,春
南一,1,1,7,貼
南一,1,1,7,呢
南一,1,1,7,了
南一,1,1,7,請
南一,1,1,7,天
南一,1,1,7,家
南一,1,1,7,把
南一,1,1,7,不
南一,1,1,7,房
南一,1,1,7,福
南一,1,1,7,為
南一,1,1,7,幸
南一,1,2,1,太
南一,1,2,1,充
南一,1,2,1,電
南一,1,2,1,雨
南一,1,2,1,過
南一,1,2,1,後
南一,1,2,1,為
南一,1,2,1,冬
南一,1,2,1,土
南一,1,2,1,草
南一,1,2,1,冒
南一,1,2,1,哭
南一,1,2,1,心
南一,1,2,1,陽
南一,1,2,1,機
南一,1,2,2,顏
南一,1,2,2,色
南一,1,2,2,細
南一,1,2,2,著
南一,1,2,2,問
南一,1,2,2,鳥
南一,1,2,2,綠
南一,1,2,2,看
南一,1,2,2,藍
南一,1,2,2,空
南一,1,2,2,媽
南一,1,2,2,彩
南一,1,2,2,中
南一,1,2,2,虹
南一,1,2,2,蜻
南一,1,2,2,蜓
南一,1,2,3,音
南一,1,2,3,樂
南一,1,2,3,會
南一,1,2,3,坡
南一,1,2,3,忙
南一,1,2,3,布
南一,1,2,3,場
南一,1,2,3,入
南一,1,2,3,口
南一,1,2,3,河
南一,1,2,3,林
南一,1,2,3,間
南一,1,2,3,風
南一,1,2,3,跑
南一,1,2,3,置
南一,1,2,4,書
南一,1,2,4,打
南一,1,2,4,跳
南一,1,2,4,陪
南一,1,2,4,去
南一,1,2,4,險
南一,1,2,4,海
南一,1,2,4,找
南一,1,2,4,歡
南一,1,2,4,神
南一,1,2,4,奇
南一,1,2,4,猜
南一,1,2,4,次
南一,1,2,4,誰
南一,1,2,4,跟
南一,1,2,4,恐
南一,1,2,4,龍
南一,1,2,4,豚
南一,1,2,5,喜
南一,1,2,5,帶
南一,1,2,5,氣
南一,1,2,5,球
南一,1,2,5,始
南一,1,2,5,吹
南一,1,2,5,突
南一,1,2,5,然
南一,1,2,5,得
南一,1,2,5,高
南一,1,2,5,樹
南一,1,2,5,給
南一,1,2,5,可
南一,1,2,5,理
南一,1,2,5,只
南一,1,2,5,輕
南一,1,2,5,飛
南一,1,2,5,還
南一,1,2,6,居
南一,1,2,6,孩
南一,1,2,6,常
南一,1,2,6,躲
南一,1,2,6,發
南一,1,2,6,現
南一,1,2,6,就
南一,1,2,6,頭
南一,1,2,6,回
南一,1,2,6,想
南一,1,2,6,但
南一,1,2,6,怎
南一,1,2,6,知
南一,1,2,6,道
南一,1,2,6,先
南一,1,2,6,鄰
南一,1,2,6,縮
南一,1,2,6,讓
南一,1,2,7,畫
南一,1,2,7,愛
南一,1,2,7,送
南一,1,2,7,寫
南一,1,2,7,祝
南一,1,2,7,張
南一,1,2,7,臉
南一,1,2,7,感
南一,1,2,7,謝
南一,1,2,7,老
南一,1,2,7,師
南一,1,2,7,啊
南一,1,2,7,還
南一,1,2,7,漂
南一,1,2,7,亮
南一,1,2,7,顆
南一,1,2,7,蛋
南一,1,2,7,糕
南一,1,2,8,卡
南一,1,2,8,片
南一,1,2,8,秋
南一,1,2,8,採
南一,1,2,8,果
南一,1,2,8,吃
南一,1,2,8,飽
南一,1,2,8,方
南一,1,2,8,埋
南一,1,2,8,進
南一,1,2,8,很
南一,1,2,8,久
南一,1,2,8,嗎
南一,1,2,8,長
南一,1,2,8,敬
南一,1,2,8,松
南一,1,2,8,鼠
南一,1,2,8,從
南一,1,2,8,等
南一,1,2,9,奶
南一,1,2,9,貝
南一,1,2,9,早
南一,1,2,9,校
南一,1,2,9,園
南一,1,2,9,工
南一,1,2,9,作
南一,1,2,9,她
南一,1,2,9,邊
南一,1,2,9,汗
南一,1,2,9,學
南一,1,2,9,您
南一,1,2,9,樣
南一,1,2,9,當
南一,1,2,9,成
南一,1,2,9,寶
南一,1,2,9,擦
南一,1,2,9,澆
南一,1,2,10,井
南一,1,2,10,隻
南一,1,2,10,除
南一,1,2,10,睡
南一,1,2,10,覺
南一,1,2,10,東
南一,1,2,10,西
南一,1,2,10,拍
南一,1,2,10,肚
南一,1,2,10,唉
南一,1,2,10,幾
南一,1,2,10,世
南一,1,2,10,界
南一,1,2,10,連
南一,1,2,10,裝
南一,1,2,10,蛙
南一,1,2,10,窪
南一,1,2,11,星
南一,1,2,11,面
南一,1,2,11,許
南一,1,2,11,池
南一,1,2,11,圈
南一,1,2,11,波
南一,1,2,11,紋
南一,1,2,11,見
南一,1,2,11,快
南一,1,2,11,告
南一,1,2,11,訴
南一,1,2,11,光
南一,1,2,11,拉
南一,1,2,11,怪
南一,1,2,11,呀
南一,1,2,11,鴨
南一,1,2,11,塘
南一,1,2,12,止
南一,1,2,12,半
南一,1,2,12,羊
南一,1,2,12,田
南一,1,2,12,再
南一,1,2,12,瓜
南一,1,2,12,苗
南一,1,2,12,辛
南一,1,2,12,苦
南一,1,2,12,油
南一,1,2,12,能
南一,1,2,12,收
南一,1,2,12,甜
南一,1,2,12,分
南一,1,2,12,享
南一,1,2,12,豬
南一,1,2,12,種
南一,1,2,12,葉
南一,2,1,1,呼
南一,2,1,1,白
南一,2,1,1,雲
南一,2,1,1,柔
南一,2,1,1,前
南一,2,1,1,游
南一,2,1,1,噴
南一,2,1,1,美
南一,2,1,1,麗
南一,2,1,1,柱
南一,2,1,1,試
南一,2,1,1,吸
南一,2,1,1,用
南一,2,1,1,力
南一,2,1,1,哇
南一,2,1,1,又
南一,2,1,1,第
南一,2,1,1,功
南一,2,1,1,擠
南一,2,1,2,爬
南一,2,1,2,梯
南一,2,1,2,紙
南一,2,1,2,條
南一,2,1,2,線
南一,2,1,2,像
南一,2,1,2,身
南一,2,1,2,生
南一,2,1,2,迫
南一,2,1,2,及
南一,2,1,2,待
南一,2,1,2,站
南一,2,1,2,沿
南一,2,1,2,頂
南一,2,1,2,格
南一,2,1,2,哪
南一,2,1,2,才
南一,2,1,2,最
南一,2,1,3,勇
南一,2,1,3,教
南一,2,1,3,室
南一,2,1,3,棵
南一,2,1,3,葉
南一,2,1,3,克
南一,2,1,3,服
南一,2,1,3,害
南一,2,1,3,怕
南一,2,1,3,努
南一,2,1,3,完
南一,2,1,3,事
南一,2,1,3,倒
南一,2,1,3,時
南一,2,1,3,黑
南一,2,1,3,低
南一,2,1,3,聲
南一,2,1,3,故
南一,2,1,3,跌
南一,2,1,3,騎
南一,2,1,4,塊
南一,2,1,4,圓
南一,2,1,4,形
南一,2,1,4,芝
南一,2,1,4,麻
南一,2,1,4,餅
南一,2,1,4,咬
南一,2,1,4,飯
南一,2,1,4,做
南一,2,1,4,課
南一,2,1,4,洗
南一,2,1,4,澡
南一,2,1,4,拾
南一,2,1,4,整
南一,2,1,4,包
南一,2,1,4,遊
南一,2,1,4,戲
南一,2,1,4,剩
南一,2,1,5,蟲
南一,2,1,5,森
南一,2,1,5,動
南一,2,1,5,物
南一,2,1,5,王
南一,2,1,5,坐
南一,2,1,5,午
南一,2,1,5,停
南一,2,1,5,座
南一,2,1,5,急
南一,2,1,5,百
南一,2,1,5,科
南一,2,1,5,全
南一,2,1,5,原
南一,2,1,5,從
南一,2,1,5,此
南一,2,1,5,管
南一,2,1,5,種
南一,2,1,5,橋
南一,2,1,5,圖
南一,2,1,5,館
南一,2,1,6,自
南一,2,1,6,己
南一,2,1,6,沙
南一,2,1,6,撿
南一,2,1,6,垃
南一,2,1,6,圾
南一,2,1,6,眼
南一,2,1,6,膠
南一,2,1,6,對
南一,2,1,6,牠
南一,2,1,6,安
南一,2,1,6,吧
南一,2,1,6,如
南一,2,1,6,該
南一,2,1,6,留
南一,2,1,6,便
南一,2,1,6,減
南一,2,1,6,少
南一,2,1,6,灘
南一,2,1,6,塑
南一,2,1,7,等
南一,2,1,7,兔
南一,2,1,7,撞
南一,2,1,7,農
南一,2,1,7,夫
南一,2,1,7,夏
南一,2,1,7,剛
南一,2,1,7,趕
南一,2,1,7,路
南一,2,1,7,幸
南一,2,1,7,運
南一,2,1,7,以
南一,2,1,7,耕
南一,2,1,7,守
南一,2,1,7,夜
南一,2,1,7,晚
南一,2,1,7,北
南一,2,1,7,搖
南一,2,1,8,角
南一,2,1,8,腳
南一,2,1,8,渴
南一,2,1,8,鹿
南一,2,1,8,喝
南一,2,1,8,影
南一,2,1,8,意
南一,2,1,8,卻
南一,2,1,8,獅
南一,2,1,8,追
南一,2,1,8,被
南一,2,1,8,枝
南一,2,1,8,掙
南一,2,1,8,脫
南一,2,1,8,速
南一,2,1,8,度
南一,2,1,8,直
南一,2,1,8,救
南一,2,1,8,瘦
南一,2,1,8,嚇
南一,2,1,9,赤
南一,2,1,9,國
南一,2,1,9,熱
南一,2,1,9,宮
南一,2,1,9,涼
南一,2,1,9,踩
南一,2,1,9,毯
南一,2,1,9,暖
南一,2,1,9,馬
南一,2,1,9,壞
南一,2,1,9,難
南一,2,1,9,定
南一,2,1,9,更
南一,2,1,9,隨
南一,2,1,9,主
南一,2,1,9,法
南一,2,1,9,於
南一,2,1,9,舒
南一,2,1,9,燙
南一,2,1,9,蹺
南一,2,1,10,群
南一,2,1,10,靜
南一,2,1,10,抬
南一,2,1,10,非
南一,2,1,10,趣
南一,2,1,10,近
南一,2,1,10,堆
南一,2,1,10,棉
南一,2,1,10,遠
南一,2,1,10,景
南一,2,1,10,忽
南一,2,1,10,聽
南一,2,1,10,揮
南一,2,1,10,慢
南一,2,1,10,依
南一,2,1,10,捨
南一,2,1,10,放
南一,2,1,10,假
南一,2,1,11,湯
南一,2,1,11,今
南一,2,1,11,至
南一,2,1,11,妹
南一,2,1,11,升
南一,2,1,11,陽
南一,2,1,11,因
南一,2,1,11,期
南一,2,1,11,盯
南一,2,1,11,米
南一,2,1,11,團
南一,2,1,11,粉
南一,2,1,11,南
南一,2,1,11,黃
南一,2,1,11,真
南一,2,1,11,呵
南一,2,1,11,接
南一,2,1,11,牛
南一,2,1,11,糯
南一,2,1,11,變
南一,2,1,12,野
南一,2,1,12,本
南一,2,1,12,模
南一,2,1,12,型
南一,2,1,12,蜜
南一,2,1,12,蜂
南一,2,1,12,蝴
南一,2,1,12,蝶
南一,2,1,12,飛
南一,2,1,12,活
南一,2,1,12,圖
南一,2,1,12,筆
南一,2,1,12,料
南一,2,1,12,湖
南一,2,1,12,調
南一,2,1,12,迷
南一,2,1,12,逛
南一,2,1,12,兒
南一,2,1,12,盤
南一,2,2,1,情
南一,2,2,1,候
南一,2,2,1,翠
南一,2,2,1,溜
南一,2,2,1,滑
南一,2,2,1,傳
南一,2,2,1,深
南一,2,2,1,泳
南一,2,2,1,淚
南一,2,2,1,火
南一,2,2,1,奔
南一,2,2,1,怒
南一,2,2,1,拋
南一,2,2,1,潔
南一,2,2,1,舞
南一,2,2,1,各
南一,2,2,1,同
南一,2,2,1,受
南一,2,2,1,藏
南一,2,2,2,敢
南一,2,2,2,超
南一,2,2,2,弟
南一,2,2,2,院
南一,2,2,2,正
南一,2,2,2,破
南一,2,2,2,所
南一,2,2,2,伸
南一,2,2,2,點
南一,2,2,2,重
南一,2,2,2,石
南一,2,2,2,消
南一,2,2,2,失
南一,2,2,2,合
南一,2,2,2,掉
南一,2,2,2,乾
南一,2,2,2,淨
南一,2,2,2,哥
南一,2,2,2,盆
南一,2,2,3,綿
南一,2,2,3,已
南一,2,2,3,經
南一,2,2,3,輸
南一,2,2,3,鼓
南一,2,2,3,取
南一,2,2,3,越
南一,2,2,3,竟
南一,2,2,3,飄
南一,2,2,3,抓
南一,2,2,3,啦
南一,2,2,3,喊
南一,2,2,3,踢
南一,2,2,3,結
南一,2,2,3,變
南一,2,2,3,讓
南一,2,2,3,終
南一,2,2,3,冷
南一,2,2,3,脾
南一,2,2,4,珠
南一,2,2,4,微
南一,2,2,4,醒
南一,2,2,4,甲
南一,2,2,4,瓢
南一,2,2,4,腰
南一,2,2,4,香
南一,2,2,4,掛
南一,2,2,4,閃
南一,2,2,4,晶
南一,2,2,4,串
南一,2,2,4,項
南一,2,2,4,鍊
南一,2,2,4,仙
南一,2,2,4,禮
南一,2,2,4,探
南一,2,2,4,幫
南一,2,2,4,姐
南一,2,2,4,懶
南一,2,2,4,滾
南一,2,2,5,病
南一,2,2,5,睛
南一,2,2,5,份
南一,2,2,5,牽
南一,2,2,5,步
南一,2,2,5,段
南一,2,2,5,毛
南一,2,2,5,晃
南一,2,2,5,籃
南一,2,2,5,亭
南一,2,2,5,忍
南一,2,2,5,祕
南一,2,2,5,耳
南一,2,2,5,聞
南一,2,2,5,味
南一,2,2,5,浪
南一,2,2,5,寶
南一,2,2,5,清
南一,2,2,6,封
南一,2,2,6,信
南一,2,2,6,親
南一,2,2,6,貴
南一,2,2,6,洋
南一,2,2,6,蝦
南一,2,2,6,植
南一,2,2,6,量
南一,2,2,6,汙
南一,2,2,6,染
南一,2,2,6,使
南一,2,2,6,決
南一,2,2,6,具
南一,2,2,6,資
南一,2,2,6,源
南一,2,2,6,費
南一,2,2,6,康
南一,2,2,6,復
南一,2,2,6,餐
南一,2,2,7,傘
南一,2,2,7,烏
南一,2,2,7,暗
南一,2,2,7,爺
南一,2,2,7,字
南一,2,2,7,謎
南一,2,2,7,語
南一,2,2,7,屋
南一,2,2,7,枴
南一,2,2,7,杖
南一,2,2,7,滴
南一,2,2,7,答
南一,2,2,7,叩
南一,2,2,7,嘻
南一,2,2,7,哈
南一,2,2,7,落
南一,2,2,7,街
南一,2,2,7,案
南一,2,2,7,撐
南一,2,2,8,丁
南一,2,2,8,公
南一,2,2,8,每
南一,2,2,8,認
南一,2,2,8,比
南一,2,2,8,客
南一,2,2,8,相
南一,2,2,8,興
南一,2,2,8,照
南一,2,2,8,皮
南一,2,2,8,摘
南一,2,2,8,立
南一,2,2,8,位
南一,2,2,8,新
南一,2,2,8,它
南一,2,2,8,欣
南一,2,2,8,賞
南一,2,2,8,妙
南一,2,2,8,牌
南一,2,2,9,排
南一,2,2,9,介
南一,2,2,9,紹
南一,2,2,9,其
南一,2,2,9,賣
南一,2,2,9,帽
南一,2,2,9,蛋
南一,2,2,9,糕
南一,2,2,9,扶
南一,2,2,9,買
南一,2,2,9,休
南一,2,2,9,息
南一,2,2,9,拿
南一,2,2,9,精
南一,2,2,9,采
南一,2,2,9,希
南一,2,2,9,望
南一,2,2,9,讀
南一,2,2,9,戴
南一,2,2,9,猴
南一,2,2,10,銀
南一,2,2,10,女
南一,2,2,10,願
南一,2,2,10,摸
南一,2,2,10,品
南一,2,2,10,指
南一,2,2,10,桌
南一,2,2,10,椅
南一,2,2,10,食
南一,2,2,10,年
南一,2,2,10,幼
南一,2,2,10,純
南一,2,2,10,慌
南一,2,2,10,並
南一,2,2,10,切
南一,2,2,10,狀
南一,2,2,10,明
南一,2,2,10,而
南一,2,2,10,術
南一,2,2,11,敗
南一,2,2,11,操
南一,2,2,11,旁
南一,2,2,11,脖
南一,2,2,11,瞇
南一,2,2,11,密
南一,2,2,11,件
南一,2,2,11,特
南一,2,2,11,別
南一,2,2,11,唱
南一,2,2,11,歌
南一,2,2,11,練
南一,2,2,11,習
南一,2,2,11,彈
南一,2,2,11,琴
南一,2,2,11,講
南一,2,2,11,論
南一,2,2,11,颳
南一,2,2,11,勵
南一,2,2,12,牆
南一,2,2,12,壁
南一,2,2,12,窗
南一,2,2,12,床
南一,2,2,12,鋪
南一,2,2,12,錯
南一,2,2,12,輪
南一,2,2,12,搬
南一,2,2,12,冰
南一,2,2,12,且
南一,2,2,12,交
南一,2,2,12,往
南一,2,2,12,刻
南一,2,2,12,顆
南一,2,2,12,鮮
南一,2,2,12,汁
南一,2,2,12,晨
南一,2,2,12,由
南一,2,2,12,極
南一,2,2,12,磚
南一,3,1,1,泥
南一,3,1,1,化
南一,3,1,1,雀
南一,3,1,1,輕
南一,3,1,1,羽
南一,3,1,1,衣
南一,3,1,1,脆
南一,3,1,1,髮
南一,3,1,1,處
南一,3,1,1,旅
南一,3,1,1,行
南一,3,1,1,平
南一,3,1,1,男
南一,3,1,1,朗
南一,3,1,1,足
南一,3,1,2,廊
南一,3,1,2,訂
南一,3,1,2,班
南一,3,1,2,級
南一,3,1,2,約
南一,3,1,2,紛
南一,3,1,2,持
南一,3,1,2,記
南一,3,1,2,錄
南一,3,1,2,聊
南一,3,1,2,言
南一,3,1,2,烈
南一,3,1,2,些
南一,3,1,2,提
南一,3,1,2,愁
南一,3,1,3,短
南一,3,1,3,鐘
南一,3,1,3,鬼
南一,3,1,3,鬧
南一,3,1,3,準
南一,3,1,3,朝
南一,3,1,3,蹈
南一,3,1,3,表
南一,3,1,3,暢
南一,3,1,3,無
南一,3,1,3,總
南一,3,1,3,響
南一,3,1,3,忘
南一,3,1,3,盡
南一,3,1,3,責
南一,3,1,4,指
南一,3,1,4,夕
南一,3,1,4,賽
南一,3,1,4,緊
南一,3,1,4,店
南一,3,1,4,逗
南一,3,1,4,轉
南一,3,1,4,露
南一,3,1,4,業
南一,3,1,4,專
南一,3,1,4,勝
南一,3,1,4,利
南一,3,1,4,悅
南一,3,1,4,乖
南一,3,1,4,溫
南一,3,1,5,龍
南一,3,1,5,沖
南一,3,1,5,菱
南一,3,1,5,兄
南一,3,1,5,吐
南一,3,1,5,歪
南一,3,1,5,防
南一,3,1,5,警
南一,3,1,5,鈴
南一,3,1,5,注
南一,3,1,5,員
南一,3,1,5,傷
南一,3,1,5,死
南一,3,1,5,諒
南一,3,1,5,脾
南一,3,1,6,幕
南一,3,1,6,杯
南一,3,1,6,撞
南一,3,1,6,流
南一,3,1,6,溼
南一,3,1,6,透
南一,3,1,6,雙
南一,3,1,6,胸
南一,3,1,6,負
南一,3,1,6,慌
南一,3,1,6,逃
南一,3,1,6,辦
南一,3,1,6,題
南一,3,1,6,灰
南一,3,1,6,剪
南一,3,1,7,背
南一,3,1,7,斑
南一,3,1,7,皺
南一,3,1,7,懂
南一,3,1,7,凡
南一,3,1,7,梳
南一,3,1,7,夾
南一,3,1,7,藏
南一,3,1,7,捏
南一,3,1,7,摺
南一,3,1,7,仔
南一,3,1,7,藝
南一,3,1,7,術
南一,3,1,7,雖
南一,3,1,7,創
南一,3,1,8,魔
南一,3,1,8,圍
南一,3,1,8,巾
南一,3,1,8,視
南一,3,1,8,框
南一,3,1,8,誤
南一,3,1,8,愉
南一,3,1,8,數
南一,3,1,8,桶
南一,3,1,8,刀
南一,3,1,8,曾
南一,3,1,8,機
南一,3,1,8,解
南一,3,1,8,鏡
南一,3,1,8,齊
南一,3,1,9,醫
南一,3,1,9,穿
南一,3,1,9,袍
南一,3,1,9,戴
南一,3,1,9,筒
南一,3,1,9,啄
南一,3,1,9,備
南一,3,1,9,幹
南一,3,1,9,敲
南一,3,1,9,毒
南一,3,1,9,體
南一,3,1,9,淘
南一,3,1,9,蘋
南一,3,1,9,般
南一,3,1,9,藥
南一,3,1,10,極
南一,3,1,10,熊
南一,3,1,10,雪
南一,3,1,10,腦
南一,3,1,10,實
南一,3,1,10,根
南一,3,1,10,反
南一,3,1,10,射
南一,3,1,10,膚
南一,3,1,10,豬
南一,3,1,10,呆
南一,3,1,10,印
南一,3,1,10,象
南一,3,1,10,憶
南一,3,1,10,滾
南一,3,1,11,額
南一,3,1,11,虎
南一,3,1,11,貓
南一,3,1,11,臺
南一,3,1,11,灣
南一,3,1,11,獨
南一,3,1,11,萬
南一,3,1,11,祖
南一,3,1,11,蛙
南一,3,1,11,捉
南一,3,1,11,類
南一,3,1,11,占
南一,3,1,11,雞
南一,3,1,11,肉
南一,3,1,11,威
南一,3,1,12,昆
南一,3,1,12,攻
南一,3,1,12,擊
南一,3,1,12,演
南一,3,1,12,保
南一,3,1,12,命
南一,3,1,12,翅
南一,3,1,12,敵
南一,3,1,12,周
南一,3,1,12,竹
南一,3,1,12,節
南一,3,1,12,逼
南一,3,1,12,技
南一,3,1,12,退
南一,3,1,12,屁
南一,3,2,1,撐
南一,3,2,1,首
南一,3,2,1,符
南一,3,2,1,膀
南一,3,2,1,鼻
南一,3,2,1,環
南一,3,2,1,搗
南一,3,2,1,亂
南一,3,2,1,恐
南一,3,2,1,尖
南一,3,2,1,嘴
南一,3,2,1,吼
南一,3,2,2,鐵
南一,3,2,2,碗
南一,3,2,2,另
南一,3,2,2,彎
南一,3,2,2,鉤
南一,3,2,2,推
南一,3,2,2,羨
南一,3,2,2,慕
南一,3,2,2,娃
南一,3,2,2,捲
南一,3,2,2,躺
南一,3,2,2,裙
南一,3,2,2,擺
南一,3,2,2,參
南一,3,2,2,容
南一,3,2,3,炎
南一,3,2,3,玉
南一,3,2,3,凍
南一,3,2,3,薄
南一,3,2,3,暑
南一,3,2,3,品
南一,3,2,3,籽
南一,3,2,3,晒
南一,3,2,3,摸
南一,3,2,3,刺
南一,3,2,3,器
南一,3,2,3,袋
南一,3,2,3,綁
南一,3,2,3,搓
南一,3,2,3,糖
南一,3,2,4,名
